"","Date","Time_Type","Hour","Station","AQHI","AQHI_Level"
"2348","2019-10-22","Hourly",23,"Causeway Bay",6,2
"2349","2019-10-22","Hourly",23,"Central",6,2
"2350","2019-10-22","Hourly",24,"Tap Mun",6,2
"2351","2019-10-22","Hourly",24,"Causeway Bay",6,2
"2352","2019-10-22","Hourly",24,"Central",6,2
"2353","2019-10-23","Hourly",1,"Central Western",5,2
"2354","2019-10-23","Hourly",1,"Eastern",5,2
"2355","2019-10-23","Hourly",1,"Kwun Tong",5,2
"2356","2019-10-23","Hourly",1,"Kwai Chung",5,2
"2357","2019-10-23","Hourly",1,"Tuen Mun",5,2
"2358","2019-10-23","Hourly",1,"Tung Chung",5,2
"2359","2019-10-23","Hourly",1,"Tai Po",5,2
"2360","2019-10-23","Hourly",1,"Tap Mun",5,2
"2361","2019-10-23","Hourly",1,"Causeway Bay",6,2
"2362","2019-10-23","Hourly",2,"Central Western",5,2
"2363","2019-10-23","Hourly",2,"Eastern",5,2
"2364","2019-10-23","Hourly",2,"Kwun Tong",5,2
"2365","2019-10-23","Hourly",2,"Kwai Chung",5,2
"2366","2019-10-23","Hourly",2,"Tuen Mun",5,2
"2367","2019-10-23","Hourly",2,"Tung Chung",5,2
"2368","2019-10-23","Hourly",2,"Tai Po",5,2
"2369","2019-10-23","Hourly",3,"Central Western",5,2
"2370","2019-10-23","Hourly",3,"Eastern",5,2
"2371","2019-10-23","Hourly",3,"Kwun Tong",5,2
"2372","2019-10-23","Hourly",3,"Kwai Chung",5,2
"2373","2019-10-23","Hourly",3,"Tuen Mun",5,2
"2374","2019-10-23","Hourly",3,"Tung Chung",5,2
"2375","2019-10-23","Hourly",4,"Central Western",5,2
"2376","2019-10-23","Hourly",4,"Eastern",5,2
"2377","2019-10-23","Hourly",4,"Kwun Tong",5,2
"2378","2019-10-23","Hourly",4,"Kwai Chung",5,2
"2379","2019-10-23","Hourly",4,"Tuen Mun",5,2
"2380","2019-10-23","Hourly",4,"Tung Chung",5,2
"2381","2019-10-23","Hourly",4,"Tap Mun",5,2
"2382","2019-10-23","Hourly",5,"Central Western",5,2
"2383","2019-10-23","Hourly",5,"Eastern",5,2
"2384","2019-10-23","Hourly",5,"Kwun Tong",5,2
"2385","2019-10-23","Hourly",5,"Kwai Chung",5,2
"2386","2019-10-23","Hourly",5,"Tuen Mun",5,2
"2387","2019-10-23","Hourly",5,"Tung Chung",5,2
"2388","2019-10-23","Hourly",5,"Tap Mun",5,2
"2389","2019-10-23","Hourly",6,"Central Western",5,2
"2390","2019-10-23","Hourly",6,"Eastern",5,2
"2391","2019-10-23","Hourly",6,"Kwun Tong",5,2
"2392","2019-10-23","Hourly",6,"Kwai Chung",5,2
"2393","2019-10-23","Hourly",6,"Tuen Mun",5,2
"2394","2019-10-23","Hourly",6,"Tap Mun",5,2
"2395","2019-10-23","Hourly",7,"Central Western",5,2
"2396","2019-10-23","Hourly",7,"Eastern",5,2
"2397","2019-10-23","Hourly",7,"Kwun Tong",5,2
"2398","2019-10-23","Hourly",7,"Kwai Chung",5,2
"2399","2019-10-23","Hourly",7,"Tuen Mun",5,2
"2400","2019-10-23","Hourly",9,"Tap Mun",5,2
"2401","2019-10-23","Hourly",10,"Kwun Tong",5,2
"2402","2019-10-23","Hourly",10,"Tap Mun",5,2
"2403","2019-10-23","Hourly",11,"Eastern",5,2
"2404","2019-10-23","Hourly",11,"Kwun Tong",5,2
"2405","2019-10-23","Hourly",11,"Kwai Chung",5,2
"2406","2019-10-23","Hourly",11,"Tseung Kwan O",5,2
"2407","2019-10-23","Hourly",11,"Tuen Mun",5,2
"2408","2019-10-23","Hourly",11,"Tai Po",5,2
"2409","2019-10-23","Hourly",11,"Sha Tin",5,2
"2410","2019-10-23","Hourly",11,"Tap Mun",5,2
"2411","2019-10-23","Hourly",12,"Central Western",5,2
"2412","2019-10-23","Hourly",12,"Eastern",5,2
"2413","2019-10-23","Hourly",12,"Kwun Tong",5,2
"2414","2019-10-23","Hourly",12,"Kwai Chung",5,2
"2415","2019-10-23","Hourly",12,"Tseung Kwan O",5,2
"2416","2019-10-23","Hourly",12,"Tuen Mun",5,2
"2417","2019-10-23","Hourly",12,"Tung Chung",5,2
"2418","2019-10-23","Hourly",12,"Tai Po",5,2
"2419","2019-10-23","Hourly",12,"Sha Tin",5,2
"2420","2019-10-23","Hourly",12,"Tap Mun",5,2
"2421","2019-10-23","Hourly",13,"Central Western",5,2
"2422","2019-10-23","Hourly",13,"Eastern",5,2
"2423","2019-10-23","Hourly",13,"Kwun Tong",5,2
"2424","2019-10-23","Hourly",13,"Kwai Chung",5,2
"2425","2019-10-23","Hourly",13,"Tseung Kwan O",5,2
"2426","2019-10-23","Hourly",13,"Tuen Mun",5,2
"2427","2019-10-23","Hourly",13,"Tung Chung",5,2
"2428","2019-10-23","Hourly",13,"Tai Po",5,2
"2429","2019-10-23","Hourly",13,"Sha Tin",5,2
"2430","2019-10-23","Hourly",13,"Tap Mun",5,2
"2431","2019-10-23","Hourly",13,"Mong Kok",5,2
"2432","2019-10-23","Hourly",14,"Central Western",5,2
"2433","2019-10-23","Hourly",14,"Eastern",5,2
"2434","2019-10-23","Hourly",14,"Kwun Tong",5,2
"2435","2019-10-23","Hourly",14,"Sham Shui Po",6,2
"2436","2019-10-23","Hourly",14,"Kwai Chung",5,2
"2437","2019-10-23","Hourly",14,"Tsuen Wan",5,2
"2438","2019-10-23","Hourly",14,"Tseung Kwan O",5,2
"2439","2019-10-23","Hourly",14,"Tuen Mun",5,2
"2440","2019-10-23","Hourly",14,"Tung Chung",5,2
"2441","2019-10-23","Hourly",14,"Tai Po",5,2
"2442","2019-10-23","Hourly",14,"Sha Tin",5,2
"2443","2019-10-23","Hourly",14,"Tap Mun",5,2
"2444","2019-10-23","Hourly",14,"Mong Kok",5,2
"2445","2019-10-23","Hourly",15,"Central Western",5,2
"2446","2019-10-23","Hourly",15,"Eastern",5,2
"2447","2019-10-23","Hourly",15,"Kwun Tong",5,2
"2448","2019-10-23","Hourly",15,"Sham Shui Po",6,2
"2449","2019-10-23","Hourly",15,"Kwai Chung",5,2
"2450","2019-10-23","Hourly",15,"Tsuen Wan",5,2
"2451","2019-10-23","Hourly",15,"Tseung Kwan O",5,2
"2452","2019-10-23","Hourly",15,"Yuen Long",6,2
"2453","2019-10-23","Hourly",15,"Tuen Mun",5,2
"2454","2019-10-23","Hourly",15,"Tung Chung",5,2
"2455","2019-10-23","Hourly",15,"Tai Po",5,2
"2456","2019-10-23","Hourly",15,"Sha Tin",5,2
"2457","2019-10-23","Hourly",15,"Tap Mun",5,2
"2458","2019-10-23","Hourly",15,"Mong Kok",5,2
"2459","2019-10-23","Hourly",16,"Central Western",5,2
"2460","2019-10-23","Hourly",16,"Eastern",5,2
"2461","2019-10-23","Hourly",16,"Kwun Tong",5,2
"2462","2019-10-23","Hourly",16,"Kwai Chung",5,2
"2463","2019-10-23","Hourly",16,"Tsuen Wan",5,2
"2464","2019-10-23","Hourly",16,"Tseung Kwan O",5,2
"2465","2019-10-23","Hourly",16,"Yuen Long",6,2
"2466","2019-10-23","Hourly",16,"Tuen Mun",5,2
"2467","2019-10-23","Hourly",16,"Tung Chung",5,2
"2468","2019-10-23","Hourly",16,"Tai Po",5,2
"2469","2019-10-23","Hourly",16,"Sha Tin",5,2
"2470","2019-10-23","Hourly",16,"Tap Mun",5,2
"2471","2019-10-23","Hourly",16,"Central",6,2
"2472","2019-10-23","Hourly",16,"Mong Kok",5,2
"2473","2019-10-23","Hourly",17,"Central Western",5,2
"2474","2019-10-23","Hourly",17,"Eastern",5,2
"2475","2019-10-23","Hourly",17,"Kwun Tong",5,2
"2476","2019-10-23","Hourly",17,"Kwai Chung",5,2
"2477","2019-10-23","Hourly",17,"Tsuen Wan",5,2
"2478","2019-10-23","Hourly",17,"Tseung Kwan O",5,2
"2479","2019-10-23","Hourly",17,"Tuen Mun",5,2
"2480","2019-10-23","Hourly",17,"Tung Chung",5,2
"2481","2019-10-23","Hourly",17,"Tai Po",5,2
"2482","2019-10-23","Hourly",17,"Sha Tin",5,2
"2483","2019-10-23","Hourly",17,"Tap Mun",5,2
"2484","2019-10-23","Hourly",17,"Central",6,2
"2485","2019-10-23","Hourly",17,"Mong Kok",5,2
"2486","2019-10-23","Hourly",18,"Central Western",5,2
"2487","2019-10-23","Hourly",18,"Eastern",5,2
"2488","2019-10-23","Hourly",18,"Kwun Tong",5,2
"2489","2019-10-23","Hourly",18,"Kwai Chung",5,2
"2490","2019-10-23","Hourly",18,"Tsuen Wan",5,2
"2491","2019-10-23","Hourly",18,"Tseung Kwan O",5,2
"2492","2019-10-23","Hourly",18,"Tuen Mun",5,2
"2493","2019-10-23","Hourly",18,"Tung Chung",5,2
"2494","2019-10-23","Hourly",18,"Tai Po",5,2
"2495","2019-10-23","Hourly",18,"Sha Tin",5,2
"2496","2019-10-23","Hourly",18,"Tap Mun",5,2
"2497","2019-10-23","Hourly",18,"Causeway Bay",6,2
"2498","2019-10-23","Hourly",18,"Mong Kok",5,2
"2499","2019-10-23","Hourly",19,"Central Western",5,2
"2500","2019-10-23","Hourly",19,"Eastern",5,2
"2501","2019-10-23","Hourly",19,"Kwun Tong",5,2
"2502","2019-10-23","Hourly",19,"Kwai Chung",5,2
"2503","2019-10-23","Hourly",19,"Tsuen Wan",5,2
"2504","2019-10-23","Hourly",19,"Tseung Kwan O",5,2
"2505","2019-10-23","Hourly",19,"Tuen Mun",5,2
"2506","2019-10-23","Hourly",19,"Tung Chung",5,2
"2507","2019-10-23","Hourly",19,"Tai Po",5,2
"2508","2019-10-23","Hourly",19,"Sha Tin",5,2
"2509","2019-10-23","Hourly",19,"Tap Mun",5,2
"2510","2019-10-23","Hourly",19,"Mong Kok",5,2
"2511","2019-10-23","Hourly",20,"Central Western",5,2
"2512","2019-10-23","Hourly",20,"Eastern",5,2
"2513","2019-10-23","Hourly",20,"Kwun Tong",5,2
"2514","2019-10-23","Hourly",20,"Kwai Chung",5,2
"2515","2019-10-23","Hourly",20,"Tsuen Wan",5,2
"2516","2019-10-23","Hourly",20,"Tseung Kwan O",5,2
"2517","2019-10-23","Hourly",20,"Tuen Mun",5,2
"2518","2019-10-23","Hourly",20,"Tung Chung",5,2
"2519","2019-10-23","Hourly",20,"Tai Po",5,2
"2520","2019-10-23","Hourly",20,"Sha Tin",5,2
"2521","2019-10-23","Hourly",20,"Tap Mun",5,2
"2522","2019-10-23","Hourly",20,"Central",6,2
"2523","2019-10-23","Hourly",20,"Mong Kok",5,2
"2524","2019-10-23","Hourly",21,"Central Western",5,2
"2525","2019-10-23","Hourly",21,"Eastern",5,2
"2526","2019-10-23","Hourly",21,"Kwun Tong",5,2
"2527","2019-10-23","Hourly",21,"Kwai Chung",5,2
"2528","2019-10-23","Hourly",21,"Tsuen Wan",5,2
"2529","2019-10-23","Hourly",21,"Tseung Kwan O",5,2
"2530","2019-10-23","Hourly",21,"Tuen Mun",5,2
"2531","2019-10-23","Hourly",21,"Tung Chung",5,2
"2532","2019-10-23","Hourly",21,"Tai Po",5,2
"2533","2019-10-23","Hourly",21,"Sha Tin",5,2
"2534","2019-10-23","Hourly",21,"Tap Mun",5,2
"2535","2019-10-23","Hourly",21,"Mong Kok",5,2
"2536","2019-10-23","Hourly",22,"Central Western",5,2
"2537","2019-10-23","Hourly",22,"Eastern",5,2
"2538","2019-10-23","Hourly",22,"Kwun Tong",5,2
"2539","2019-10-23","Hourly",22,"Kwai Chung",5,2
"2540","2019-10-23","Hourly",22,"Tsuen Wan",5,2
"2541","2019-10-23","Hourly",22,"Tseung Kwan O",5,2
"2542","2019-10-23","Hourly",22,"Tuen Mun",5,2
"2543","2019-10-23","Hourly",22,"Tung Chung",5,2
"2544","2019-10-23","Hourly",22,"Tai Po",5,2
"2545","2019-10-23","Hourly",22,"Sha Tin",5,2
"2546","2019-10-23","Hourly",22,"Tap Mun",5,2
"2547","2019-10-23","Hourly",22,"Mong Kok",5,2
"2548","2019-10-23","Hourly",23,"Central Western",5,2
"2549","2019-10-23","Hourly",23,"Eastern",5,2
"2550","2019-10-23","Hourly",23,"Kwun Tong",5,2
"2551","2019-10-23","Hourly",23,"Kwai Chung",5,2
"2552","2019-10-23","Hourly",23,"Tsuen Wan",5,2
"2553","2019-10-23","Hourly",23,"Tseung Kwan O",5,2
"2554","2019-10-23","Hourly",23,"Tuen Mun",5,2
"2555","2019-10-23","Hourly",23,"Tung Chung",5,2
"2556","2019-10-23","Hourly",23,"Tai Po",5,2
"2557","2019-10-23","Hourly",23,"Sha Tin",5,2
"2558","2019-10-23","Hourly",23,"Tap Mun",5,2
"2559","2019-10-23","Hourly",23,"Mong Kok",5,2
"2560","2019-10-23","Hourly",24,"Central Western",5,2
"2561","2019-10-23","Hourly",24,"Eastern",5,2
"2562","2019-10-23","Hourly",24,"Kwun Tong",5,2
"2563","2019-10-23","Hourly",24,"Kwai Chung",5,2
"2564","2019-10-23","Hourly",24,"Tsuen Wan",5,2
"2565","2019-10-23","Hourly",24,"Tseung Kwan O",5,2
"2566","2019-10-23","Hourly",24,"Tuen Mun",5,2
"2567","2019-10-23","Hourly",24,"Tung Chung",5,2
"2568","2019-10-23","Hourly",24,"Tai Po",5,2
"2569","2019-10-23","Hourly",24,"Sha Tin",5,2
"2570","2019-10-23","Hourly",24,"Tap Mun",5,2
"2571","2019-10-23","Hourly",24,"Mong Kok",5,2
"2572","2019-10-24","Hourly",12,"Kwun Tong",6,2
"2573","2019-10-24","Hourly",12,"Yuen Long",6,2
"2574","2019-10-24","Hourly",12,"Tai Po",6,2
"2575","2019-10-24","Hourly",13,"Central Western",6,2
"2576","2019-10-24","Hourly",13,"Eastern",6,2
"2577","2019-10-24","Hourly",13,"Kwun Tong",6,2
"2578","2019-10-24","Hourly",13,"Kwai Chung",6,2
"2579","2019-10-24","Hourly",13,"Tseung Kwan O",6,2
"2580","2019-10-24","Hourly",13,"Yuen Long",6,2
"2581","2019-10-24","Hourly",13,"Tai Po",6,2
"2582","2019-10-24","Hourly",13,"Sha Tin",6,2
"2583","2019-10-24","Hourly",13,"Mong Kok",6,2
"2584","2019-10-24","Hourly",14,"Central Western",6,2
"2585","2019-10-24","Hourly",14,"Eastern",6,2
"2586","2019-10-24","Hourly",14,"Kwun Tong",6,2
"2587","2019-10-24","Hourly",14,"Kwai Chung",6,2
"2588","2019-10-24","Hourly",14,"Tsuen Wan",6,2
"2589","2019-10-24","Hourly",14,"Tseung Kwan O",6,2
"2590","2019-10-24","Hourly",14,"Yuen Long",6,2
"2591","2019-10-24","Hourly",14,"Tai Po",6,2
"2592","2019-10-24","Hourly",14,"Sha Tin",6,2
"2593","2019-10-24","Hourly",14,"Mong Kok",6,2
"2594","2019-10-24","Hourly",15,"Central Western",6,2
"2595","2019-10-24","Hourly",15,"Eastern",6,2
"2596","2019-10-24","Hourly",15,"Kwun Tong",6,2
"2597","2019-10-24","Hourly",15,"Sham Shui Po",6,2
"2598","2019-10-24","Hourly",15,"Kwai Chung",6,2
"2599","2019-10-24","Hourly",15,"Tsuen Wan",6,2
"2600","2019-10-24","Hourly",15,"Tseung Kwan O",6,2
"2601","2019-10-24","Hourly",15,"Yuen Long",6,2
"2602","2019-10-24","Hourly",15,"Tai Po",6,2
"2603","2019-10-24","Hourly",15,"Sha Tin",6,2
"2604","2019-10-24","Hourly",15,"Mong Kok",6,2
"2605","2019-10-24","Hourly",16,"Central Western",6,2
"2606","2019-10-24","Hourly",16,"Eastern",6,2
"2607","2019-10-24","Hourly",16,"Kwun Tong",6,2
"2608","2019-10-24","Hourly",16,"Sham Shui Po",6,2
"2609","2019-10-24","Hourly",16,"Kwai Chung",6,2
"2610","2019-10-24","Hourly",16,"Tsuen Wan",6,2
"2611","2019-10-24","Hourly",16,"Tseung Kwan O",6,2
"2612","2019-10-24","Hourly",16,"Yuen Long",6,2
"2613","2019-10-24","Hourly",16,"Tuen Mun",7,3
"2614","2019-10-24","Hourly",16,"Tai Po",6,2
"2615","2019-10-24","Hourly",16,"Sha Tin",6,2
"2616","2019-10-24","Hourly",16,"Mong Kok",6,2
"2617","2019-10-24","Hourly",17,"Central Western",6,2
"2618","2019-10-24","Hourly",17,"Eastern",6,2
"2619","2019-10-24","Hourly",17,"Kwun Tong",6,2
"2620","2019-10-24","Hourly",17,"Sham Shui Po",6,2
"2621","2019-10-24","Hourly",17,"Kwai Chung",6,2
"2622","2019-10-24","Hourly",17,"Tsuen Wan",6,2
"2623","2019-10-24","Hourly",17,"Tseung Kwan O",6,2
"2624","2019-10-24","Hourly",17,"Yuen Long",6,2
"2625","2019-10-24","Hourly",17,"Tuen Mun",7,3
"2626","2019-10-24","Hourly",17,"Tung Chung",8,4
"2627","2019-10-24","Hourly",17,"Tai Po",6,2
"2628","2019-10-24","Hourly",17,"Sha Tin",6,2
"2629","2019-10-24","Hourly",17,"Mong Kok",6,2
"2630","2019-10-24","Hourly",18,"Central Western",6,2
"2631","2019-10-24","Hourly",18,"Eastern",6,2
"2632","2019-10-24","Hourly",18,"Kwun Tong",6,2
"2633","2019-10-24","Hourly",18,"Sham Shui Po",6,2
"2634","2019-10-24","Hourly",18,"Kwai Chung",6,2
"2635","2019-10-24","Hourly",18,"Tsuen Wan",6,2
"2636","2019-10-24","Hourly",18,"Tseung Kwan O",6,2
"2637","2019-10-24","Hourly",18,"Yuen Long",6,2
"2638","2019-10-24","Hourly",18,"Tung Chung",8,4
"2639","2019-10-24","Hourly",18,"Tai Po",6,2
"2640","2019-10-24","Hourly",18,"Sha Tin",6,2
"2641","2019-10-24","Hourly",18,"Tap Mun",7,3
"2642","2019-10-24","Hourly",18,"Causeway Bay",7,3
"2643","2019-10-24","Hourly",18,"Central",7,3
"2644","2019-10-24","Hourly",18,"Mong Kok",6,2
"2645","2019-10-24","Hourly",19,"Central Western",6,2
"2646","2019-10-24","Hourly",19,"Eastern",6,2
"2647","2019-10-24","Hourly",19,"Kwun Tong",6,2
"2648","2019-10-24","Hourly",19,"Sham Shui Po",6,2
"2649","2019-10-24","Hourly",19,"Kwai Chung",6,2
"2650","2019-10-24","Hourly",19,"Tsuen Wan",6,2
"2651","2019-10-24","Hourly",19,"Tseung Kwan O",6,2
"2652","2019-10-24","Hourly",19,"Yuen Long",6,2
"2653","2019-10-24","Hourly",19,"Tung Chung",8,4
"2654","2019-10-24","Hourly",19,"Tai Po",6,2
"2655","2019-10-24","Hourly",19,"Sha Tin",6,2
"2656","2019-10-24","Hourly",19,"Central",7,3
"2657","2019-10-24","Hourly",19,"Mong Kok",6,2
"2658","2019-10-24","Hourly",20,"Central Western",6,2
"2659","2019-10-24","Hourly",20,"Eastern",6,2
"2660","2019-10-24","Hourly",20,"Kwun Tong",6,2
"2661","2019-10-24","Hourly",20,"Sham Shui Po",6,2
"2662","2019-10-24","Hourly",20,"Kwai Chung",6,2
"2663","2019-10-24","Hourly",20,"Tseung Kwan O",6,2
"2664","2019-10-24","Hourly",20,"Yuen Long",6,2
"2665","2019-10-24","Hourly",20,"Tai Po",6,2
"2666","2019-10-24","Hourly",20,"Sha Tin",6,2
"2667","2019-10-24","Hourly",20,"Mong Kok",6,2
"2668","2019-10-24","Hourly",21,"Central Western",6,2
"2669","2019-10-24","Hourly",21,"Eastern",6,2
"2670","2019-10-24","Hourly",21,"Kwun Tong",6,2
"2671","2019-10-24","Hourly",21,"Sham Shui Po",6,2
"2672","2019-10-24","Hourly",21,"Kwai Chung",6,2
"2673","2019-10-24","Hourly",21,"Tseung Kwan O",6,2
"2674","2019-10-24","Hourly",21,"Yuen Long",6,2
"2675","2019-10-24","Hourly",21,"Tai Po",6,2
"2676","2019-10-24","Hourly",21,"Sha Tin",6,2
"2677","2019-10-24","Hourly",21,"Mong Kok",6,2
"2678","2019-10-24","Hourly",22,"Yuen Long",6,2
"2679","2019-10-24","Hourly",22,"Tai Po",6,2
"2680","2019-10-24","Hourly",22,"Sha Tin",6,2
"2681","2019-10-25","Hourly",1,"Central Western",5,2
"2682","2019-10-25","Hourly",1,"Sham Shui Po",5,2
"2683","2019-10-25","Hourly",1,"Kwai Chung",5,2
"2684","2019-10-25","Hourly",1,"Tung Chung",5,2
"2685","2019-10-25","Hourly",1,"Sha Tin",5,2
"2686","2019-10-25","Hourly",2,"Central Western",5,2
"2687","2019-10-25","Hourly",2,"Sham Shui Po",5,2
"2688","2019-10-25","Hourly",2,"Kwai Chung",5,2
"2689","2019-10-25","Hourly",2,"Tung Chung",5,2
"2690","2019-10-25","Hourly",2,"Sha Tin",5,2
"2691","2019-10-25","Hourly",3,"Central Western",5,2
"2692","2019-10-25","Hourly",3,"Sham Shui Po",5,2
"2693","2019-10-25","Hourly",3,"Kwai Chung",5,2
"2694","2019-10-25","Hourly",3,"Tung Chung",5,2
"2695","2019-10-25","Hourly",3,"Sha Tin",5,2
"2696","2019-10-25","Hourly",4,"Central Western",5,2
"2697","2019-10-25","Hourly",4,"Sham Shui Po",5,2
"2698","2019-10-25","Hourly",4,"Kwai Chung",5,2
"2699","2019-10-25","Hourly",4,"Tung Chung",5,2
"2700","2019-10-25","Hourly",4,"Sha Tin",5,2
"2701","2019-10-25","Hourly",5,"Central Western",5,2
"2702","2019-10-25","Hourly",5,"Sham Shui Po",5,2
"2703","2019-10-25","Hourly",5,"Kwai Chung",5,2
"2704","2019-10-25","Hourly",5,"Tung Chung",5,2
"2705","2019-10-25","Hourly",5,"Sha Tin",5,2
"2706","2019-10-25","Hourly",6,"Central Western",5,2
"2707","2019-10-25","Hourly",6,"Sham Shui Po",5,2
"2708","2019-10-25","Hourly",6,"Kwai Chung",5,2
"2709","2019-10-25","Hourly",6,"Tsuen Wan",5,2
"2710","2019-10-25","Hourly",6,"Tung Chung",5,2
"2711","2019-10-25","Hourly",6,"Sha Tin",5,2
"2712","2019-10-25","Hourly",7,"Central Western",5,2
"2713","2019-10-25","Hourly",7,"Sham Shui Po",5,2
"2714","2019-10-25","Hourly",7,"Kwai Chung",5,2
"2715","2019-10-25","Hourly",7,"Tsuen Wan",5,2
"2716","2019-10-25","Hourly",7,"Tung Chung",5,2
"2717","2019-10-25","Hourly",7,"Sha Tin",5,2
"2718","2019-10-25","Hourly",8,"Central Western",5,2
"2719","2019-10-25","Hourly",8,"Sham Shui Po",5,2
"2720","2019-10-25","Hourly",8,"Kwai Chung",5,2
"2721","2019-10-25","Hourly",8,"Tsuen Wan",5,2
"2722","2019-10-25","Hourly",8,"Tung Chung",5,2
"2723","2019-10-25","Hourly",8,"Sha Tin",5,2
"2724","2019-10-25","Hourly",9,"Central Western",5,2
"2725","2019-10-25","Hourly",9,"Sham Shui Po",5,2
"2726","2019-10-25","Hourly",9,"Kwai Chung",5,2
"2727","2019-10-25","Hourly",9,"Tsuen Wan",5,2
"2728","2019-10-25","Hourly",9,"Tung Chung",5,2
"2729","2019-10-25","Hourly",9,"Sha Tin",5,2
"2730","2019-10-25","Hourly",9,"Central",6,2
"2731","2019-10-25","Hourly",10,"Central Western",5,2
"2732","2019-10-25","Hourly",10,"Sham Shui Po",5,2
"2733","2019-10-25","Hourly",10,"Kwai Chung",5,2
"2734","2019-10-25","Hourly",10,"Tsuen Wan",5,2
"2735","2019-10-25","Hourly",10,"Tung Chung",5,2
"2736","2019-10-25","Hourly",10,"Sha Tin",5,2
"2737","2019-10-25","Hourly",10,"Central",6,2
"2738","2019-10-25","Hourly",11,"Central Western",5,2
"2739","2019-10-25","Hourly",11,"Eastern",6,2
"2740","2019-10-25","Hourly",11,"Sham Shui Po",5,2
"2741","2019-10-25","Hourly",11,"Kwai Chung",5,2
"2742","2019-10-25","Hourly",11,"Tsuen Wan",5,2
"2743","2019-10-25","Hourly",11,"Yuen Long",6,2
"2744","2019-10-25","Hourly",11,"Tung Chung",5,2
"2745","2019-10-25","Hourly",11,"Tai Po",6,2
"2746","2019-10-25","Hourly",11,"Sha Tin",5,2
"2747","2019-10-25","Hourly",11,"Causeway Bay",6,2
"2748","2019-10-25","Hourly",11,"Central",6,2
"2749","2019-10-25","Hourly",12,"Central Western",5,2
"2750","2019-10-25","Hourly",12,"Sham Shui Po",5,2
"2751","2019-10-25","Hourly",12,"Kwai Chung",5,2
"2752","2019-10-25","Hourly",12,"Tsuen Wan",5,2
"2753","2019-10-25","Hourly",12,"Yuen Long",6,2
"2754","2019-10-25","Hourly",12,"Tuen Mun",6,2
"2755","2019-10-25","Hourly",12,"Tung Chung",5,2
"2756","2019-10-25","Hourly",12,"Tai Po",6,2
"2757","2019-10-25","Hourly",12,"Sha Tin",5,2
"2758","2019-10-25","Hourly",12,"Central",6,2
"2759","2019-10-25","Hourly",13,"Central Western",5,2
"2760","2019-10-25","Hourly",13,"Kwun Tong",6,2
"2761","2019-10-25","Hourly",13,"Sham Shui Po",5,2
"2762","2019-10-25","Hourly",13,"Kwai Chung",5,2
"2763","2019-10-25","Hourly",13,"Tsuen Wan",5,2
"2764","2019-10-25","Hourly",13,"Yuen Long",6,2
"2765","2019-10-25","Hourly",13,"Tuen Mun",6,2
"2766","2019-10-25","Hourly",13,"Tung Chung",5,2
"2767","2019-10-25","Hourly",13,"Tai Po",6,2
"2768","2019-10-25","Hourly",13,"Sha Tin",5,2
"2769","2019-10-25","Hourly",13,"Central",6,2
"2770","2019-10-25","Hourly",14,"Central Western",5,2
"2771","2019-10-25","Hourly",14,"Eastern",6,2
"2772","2019-10-25","Hourly",14,"Kwun Tong",6,2
"2773","2019-10-25","Hourly",14,"Sham Shui Po",5,2
"2774","2019-10-25","Hourly",14,"Kwai Chung",5,2
"2775","2019-10-25","Hourly",14,"Tsuen Wan",5,2
"2776","2019-10-25","Hourly",14,"Yuen Long",6,2
"2777","2019-10-25","Hourly",14,"Tung Chung",5,2
"2778","2019-10-25","Hourly",14,"Tai Po",6,2
"2779","2019-10-25","Hourly",14,"Sha Tin",5,2
"2780","2019-10-25","Hourly",14,"Central",6,2
"2781","2019-10-25","Hourly",15,"Central Western",5,2
"2782","2019-10-25","Hourly",15,"Eastern",6,2
"2783","2019-10-25","Hourly",15,"Kwun Tong",6,2
"2784","2019-10-25","Hourly",15,"Sham Shui Po",5,2
"2785","2019-10-25","Hourly",15,"Kwai Chung",5,2
"2786","2019-10-25","Hourly",15,"Tsuen Wan",5,2
"2787","2019-10-25","Hourly",15,"Tseung Kwan O",6,2
"2788","2019-10-25","Hourly",15,"Yuen Long",6,2
"2789","2019-10-25","Hourly",15,"Tuen Mun",6,2
"2790","2019-10-25","Hourly",15,"Tung Chung",5,2
"2791","2019-10-25","Hourly",15,"Tai Po",6,2
"2792","2019-10-25","Hourly",15,"Sha Tin",5,2
"2793","2019-10-25","Hourly",15,"Tap Mun",6,2
"2794","2019-10-25","Hourly",15,"Causeway Bay",6,2
"2795","2019-10-25","Hourly",15,"Central",6,2
"2796","2019-10-25","Hourly",16,"Central Western",5,2
"2797","2019-10-25","Hourly",16,"Eastern",6,2
"2798","2019-10-25","Hourly",16,"Kwun Tong",6,2
"2799","2019-10-25","Hourly",16,"Sham Shui Po",5,2
"2800","2019-10-25","Hourly",16,"Kwai Chung",5,2
"2801","2019-10-25","Hourly",16,"Tsuen Wan",5,2
"2802","2019-10-25","Hourly",16,"Tseung Kwan O",6,2
"2803","2019-10-25","Hourly",16,"Yuen Long",6,2
"2804","2019-10-25","Hourly",16,"Tuen Mun",6,2
"2805","2019-10-25","Hourly",16,"Tung Chung",5,2
"2806","2019-10-25","Hourly",16,"Tai Po",6,2
"2807","2019-10-25","Hourly",16,"Sha Tin",5,2
"2808","2019-10-25","Hourly",16,"Tap Mun",6,2
"2809","2019-10-25","Hourly",16,"Central",6,2
"2810","2019-10-25","Hourly",17,"Central Western",5,2
"2811","2019-10-25","Hourly",17,"Eastern",6,2
